1024,1024,4,326016000,1000
1024,1024,8,326649000,1000
1024,1024,16,324957000,1000
1024,1024,32,322012000,1000
1024,1024,64,317082000,1000
1024,1024,128,323925000,1000
1024,1024,256,328249000,1000
1024,1024,512,351856000,1000
1024,1024,1024,391892000,1000
1024,1024,4,323884000,1000
1024,1024,8,320410000,1000
1024,1024,16,319144000,1000
1024,1024,32,338201000,1000
1024,1024,64,321900000,1000
1024,1024,128,320966000,1000
1024,1024,256,327700000,1000
1024,1024,512,349320000,1000
1024,1024,1024,392800000,1000
