1024,1024,4,310940000,1000
1024,1024,8,316262000,1000
1024,1024,16,302834000,1000
1024,1024,32,299469000,1000
1024,1024,64,298017000,1000
1024,1024,128,300572000,1000
1024,1024,256,305497000,1000
1024,1024,512,324822000,1000
1024,1024,1024,370878000,1000
1024,1024,4,310642000,1000
1024,1024,8,301870000,1000
1024,1024,16,299154000,1000
1024,1024,32,302862000,1000
1024,1024,64,296445000,1000
1024,1024,128,296522000,1000
1024,1024,256,306207000,1000
1024,1024,512,324895000,1000
1024,1024,1024,371276000,1000
